base_model,correction,dataset,n,role,domain,rmse,mae,bias_observed_minus_pred,r2,spearman
B1_Q_proxy,C1_global,A12_A13_est_10b,63,provided_estimates_extrapolation_audit,metric/the_pile_wikipedia_en_val_loss,0.64597239172902,0.5989195919661163,-0.5989195919661163,-6.859988394596956,-0.005256462570220174
B1_Q_proxy,C1_global,A12_A13_est_10b,63,provided_estimates_extrapolation_audit,metric/the_pile_dm_mathematics_val_loss,0.8402858143381962,0.7286534684403692,0.7286534684403692,-2.938288292882367,0.18437980030721968
B1_Q_proxy,C1_global,A12_A13_est_10b,63,provided_estimates_extrapolation_audit,metric/the_pile_github_val_loss,0.574393261251313,0.48614112656500874,-0.3252678568348707,-3.4363129036932287,0.48449500768049153
B1_Q_proxy,C1_global,A12_A13_est_10b,63,provided_estimates_extrapolation_audit,metric/the_pile_stackexchange_val_loss,0.4219297683021234,0.3575606308184728,-0.2778224361160951,-3.9798686292271377,0.38028490167991025
B1_Q_proxy,C1_global,A12_A13_est_10b,63,provided_estimates_extrapolation_audit,metric/the_pile_gutenberg_pg_19_val_loss,0.40735321216266746,0.3508370466720512,-0.3480072808794239,-2.628320699239241,0.1597542242703533
B1_Q_proxy,C1_global,A12_A13_est_10b,63,provided_estimates_extrapolation_audit,metric/the_pile_pile_cc_val_loss,0.5594819931352856,0.5175959213615472,-0.5175959213615472,-6.081246304496597,-0.18625192012288788
B1_Q_proxy,C1_global,A12_A13_est_10b,63,provided_estimates_extrapolation_audit,metric/the_pile_ubuntu_irc_val_loss,1.0832258696244654,1.0351918882173405,-1.0351918882173405,-11.220779545244858,0.040034562211981574
B1_Q_proxy,C1_global,A12_A13_est_10b,63,provided_estimates_extrapolation_audit,metric/the_pile_hackernews_val_loss,0.35573627953571174,0.3124228283636976,-0.30734581355291646,-3.293687393021419,-0.13772081413210446
B1_Q_proxy,C1_global,A12_A13_est_10b,63,provided_estimates_extrapolation_audit,metric/the_pile_pubmed_abstracts_val_loss,0.38089133464999275,0.31423375009992666,-0.2908651998973005,-2.1433386081903145,0.4684619815668203
B1_Q_proxy,C1_global,A12_A13_est_10b,63,provided_estimates_extrapolation_audit,metric/the_pile_uspto_backgrounds_val_loss,0.26826397145291814,0.21658251033772483,-0.13945703253817457,-0.4334888791129843,0.35381088965309
B1_Q_proxy,C1_global,A14_A15_est_70b,63,provided_estimates_extrapolation_audit,metric/the_pile_arxiv_val_loss,0.42179117056467763,0.33879845807857484,0.3088848183668535,-2.1073918447141367,0.1419930875576037
B1_Q_proxy,C1_global,A14_A15_est_70b,63,provided_estimates_extrapolation_audit,metric/the_pile_freelaw_val_loss,0.28892116091792386,0.22931980391264156,0.11447988825145515,-0.23288596846389242,0.4608294930875576
B1_Q_proxy,C1_global,A14_A15_est_70b,63,provided_estimates_extrapolation_audit,metric/the_pile_pubmed_central_val_loss,0.34335231827245477,0.2834375014287957,0.20889787815975805,-1.827556157324298,0.3187403993855607
B1_Q_proxy,C1_global,A14_A15_est_70b,63,provided_estimates_extrapolation_audit,metric/the_pile_wikipedia_en_val_loss,0.3904369444857745,0.33189328221913206,-0.3188895467134059,-2.51335224392458,-0.04411482334869432
B1_Q_proxy,C1_global,A14_A15_est_70b,63,provided_estimates_extrapolation_audit,metric/the_pile_dm_mathematics_val_loss,1.1746718807757213,1.1304597041692697,1.1304597041692697,-12.213399068626225,0.1581221198156682
B1_Q_proxy,C1_global,A14_A15_est_70b,63,provided_estimates_extrapolation_audit,metric/the_pile_github_val_loss,0.4939477512282042,0.3881921432208205,-0.01384416078850965,-4.187054118606795,0.4157546082949309
B1_Q_proxy,C1_global,A14_A15_est_70b,63,provided_estimates_extrapolation_audit,metric/the_pile_stackexchange_val_loss,0.3289363923468576,0.2607452271705094,0.040502847231853316,-3.4937305244191483,0.3058312431965044
B1_Q_proxy,C1_global,A14_A15_est_70b,63,provided_estimates_extrapolation_audit,metric/the_pile_gutenberg_pg_19_val_loss,0.19383418598877808,0.1562844562835661,-0.038028029277507244,-0.01584823107897515,0.17425115207373273
B1_Q_proxy,C1_global,A14_A15_est_70b,63,provided_estimates_extrapolation_audit,metric/the_pile_pile_cc_val_loss,0.3059880219122325,0.2491289252854371,-0.233429368172329,-1.4495812073874252,-0.19863671274961597
B1_Q_proxy,C1_global,A14_A15_est_70b,63,provided_estimates_extrapolation_audit,metric/the_pile_ubuntu_irc_val_loss,0.8665275865262717,0.8226523191551065,-0.8226523191551065,-10.415592637509533,-0.009864749721689164
B1_Q_proxy,C1_global,A14_A15_est_70b,63,provided_estimates_extrapolation_audit,metric/the_pile_hackernews_val_loss,0.17034139147302477,0.1452904324086377,-0.0010491016335394928,-0.1154459442954745,-0.16685867895545317
B1_Q_proxy,C1_global,A14_A15_est_70b,63,provided_estimates_extrapolation_audit,metric/the_pile_pubmed_abstracts_val_loss,0.23847548954814307,0.18595869981116345,0.01638389297445744,-0.5383870901833414,0.45262096774193544
B1_Q_proxy,C1_global,A14_A15_est_70b,63,provided_estimates_extrapolation_audit,metric/the_pile_uspto_backgrounds_val_loss,0.28208602272133193,0.22728973869400082,0.18809206033358336,-1.0283695024667625,0.35623934916533245
B1_Q_proxy,C1_domain,A4_A5_train_1m,512,base_fit,metric/the_pile_arxiv_val_loss,0.9901031037145648,0.7996945908403048,-2.0816681711721685e-17,0.046472019574052004,0.24353790798342892
B1_Q_proxy,C1_domain,A4_A5_train_1m,512,base_fit,metric/the_pile_freelaw_val_loss,0.7459823915823591,0.6294511294526204,-3.122502256758253e-17,0.09384870461450567,0.26064841040958564
B1_Q_proxy,C1_domain,A4_A5_train_1m,512,base_fit,metric/the_pile_pubmed_central_val_loss,0.806584288792185,0.6988327112491131,-2.0816681711721685e-17,0.10426554198740401,0.3066932635527174
B1_Q_proxy,C1_domain,A4_A5_train_1m,512,base_fit,metric/the_pile_wikipedia_en_val_loss,0.5191737251532098,0.42746430938607977,4.5102810375396984e-17,0.03635604129270964,0.2881452704249207
B1_Q_proxy,C1_domain,A4_A5_train_1m,512,base_fit,metric/the_pile_dm_mathematics_val_loss,1.532805658112794,1.4434996851618989,1.3877787807814457e-17,0.0006934758226057047,0.1240072212494707
B1_Q_proxy,C1_domain,A4_A5_train_1m,512,base_fit,metric/the_pile_github_val_loss,0.8535603208954357,0.6938217363566128,1.3183898417423734e-16,0.34631275037509257,0.6229596358189995
B1_Q_proxy,C1_domain,A4_A5_train_1m,512,base_fit,metric/the_pile_stackexchange_val_loss,0.6760446695042307,0.5605203435920143,7.632783294297951e-17,0.2401809474534572,0.5206567538995892
B1_Q_proxy,C1_domain,A4_A5_train_1m,512,base_fit,metric/the_pile_gutenberg_pg_19_val_loss,0.4332139138896424,0.35204677293353615,3.122502256758253e-17,0.008612506979843948,0.032850837853766836
B1_Q_proxy,C1_domain,A4_A5_train_1m,512,base_fit,metric/the_pile_pile_cc_val_loss,0.320125789122992,0.2619862609239151,2.949029909160572e-17,0.0018701172160932034,0.17339438779597396
B1_Q_proxy,C1_domain,A4_A5_train_1m,512,base_fit,metric/the_pile_ubuntu_irc_val_loss,1.0223541092146844,0.9236176416244652,0.0,0.010256165284172503,0.18074152275666336
B1_Q_proxy,C1_domain,A4_A5_train_1m,512,base_fit,metric/the_pile_hackernews_val_loss,0.3391943387541944,0.279135061052503,5.0306980803327406e-17,0.01830107043624385,0.18622317423124018
B1_Q_proxy,C1_domain,A4_A5_train_1m,512,base_fit,metric/the_pile_pubmed_abstracts_val_loss,0.5298139392711804,0.41834174982862593,-5.551115123125783e-17,0.17876298806988433,0.34495699866103613
B1_Q_proxy,C1_domain,A4_A5_train_1m,512,base_fit,metric/the_pile_uspto_backgrounds_val_loss,0.5054107909575123,0.4361551533187591,2.2551405187698492e-17,0.0935501727537853,0.20768039176136688
B1_Q_proxy,C1_domain,A6_A7_test_1m,256,paired_calibration_member,metric/the_pile_arxiv_val_loss,0.7774127037067345,0.6575576210347924,-0.18150700138301126,0.005550096231919155,0.2485744735637445
B1_Q_proxy,C1_domain,A6_A7_test_1m,256,paired_calibration_member,metric/the_pile_freelaw_val_loss,0.7320850795918336,0.6110534526515785,0.01540252857637174,0.013291587377702418,0.14352612153810937
B1_Q_proxy,C1_domain,A6_A7_test_1m,256,paired_calibration_member,metric/the_pile_pubmed_central_val_loss,0.7779655123515827,0.695746213505561,-0.10844242590578203,0.1343892582499413,0.3968485351338979
B1_Q_proxy,C1_domain,A6_A7_test_1m,256,paired_calibration_member,metric/the_pile_wikipedia_en_val_loss,0.5362845393231743,0.4489032025798418,0.012326960206654407,0.036583296046693414,0.21392051956969554
B1_Q_proxy,C1_domain,A6_A7_test_1m,256,paired_calibration_member,metric/the_pile_dm_mathematics_val_loss,1.5430988452368863,1.4595480788613475,-0.13148900980100497,-0.012698247420857012,0.008652580682078276
B1_Q_proxy,C1_domain,A6_A7_test_1m,256,paired_calibration_member,metric/the_pile_github_val_loss,0.7827347855256043,0.6498504889036735,-0.15919509638400892,0.2781570975013571,0.6138168059052413
B1_Q_proxy,C1_domain,A6_A7_test_1m,256,paired_calibration_member,metric/the_pile_stackexchange_val_loss,0.6056544639544421,0.5093676707553988,-0.09770678503806676,0.16813248476700704,0.48591568436713195
B1_Q_proxy,C1_domain,A6_A7_test_1m,256,paired_calibration_member,metric/the_pile_gutenberg_pg_19_val_loss,0.44553408774490244,0.3733711460558257,-0.019560771954621647,0.013849879976120416,0.15040770199130235
B1_Q_proxy,C1_domain,A6_A7_test_1m,256,paired_calibration_member,metric/the_pile_pile_cc_val_loss,0.32103140628721183,0.2608705937854347,0.006942605795941831,-0.003344544320872167,0.07527466239414052
B1_Q_proxy,C1_domain,A6_A7_test_1m,256,paired_calibration_member,metric/the_pile_ubuntu_irc_val_loss,1.0090009030197047,0.9234746945908875,-0.055695924638366284,-0.023364229385499424,0.045961604486152434
B1_Q_proxy,C1_domain,A6_A7_test_1m,256,paired_calibration_member,metric/the_pile_hackernews_val_loss,0.33801222453644036,0.2870935498511186,-0.009829711941641922,-0.010254721945738066,0.0814660105287251
B1_Q_proxy,C1_domain,A6_A7_test_1m,256,paired_calibration_member,metric/the_pile_pubmed_abstracts_val_loss,0.5148396976460783,0.41451845425544287,-0.04326250964895278,0.185063482583381,0.3958056763561455
B1_Q_proxy,C1_domain,A6_A7_test_1m,256,paired_calibration_member,metric/the_pile_uspto_backgrounds_val_loss,0.4822387843817978,0.40748993434901976,-0.02962639298968994,0.10620110322778276,0.28075432021057445
B1_Q_proxy,C1_domain,A8_A9_test_60m,256,paired_calibration_member,metric/the_pile_arxiv_val_loss,0.5991990080081215,0.4979798490604944,-0.18150700138301123,-0.10545604014117016,0.213363326848249
B1_Q_proxy,C1_domain,A8_A9_test_60m,256,paired_calibration_member,metric/the_pile_freelaw_val_loss,0.6470960260807613,0.5291490641914767,0.015402528576371715,-0.009105609956233884,0.14223578049896998
B1_Q_proxy,C1_domain,A8_A9_test_60m,256,paired_calibration_member,metric/the_pile_pubmed_central_val_loss,0.5364329044539469,0.45945273312123214,-0.10844242590578203,0.11054838322265981,0.3990057793545433
B1_Q_proxy,C1_domain,A8_A9_test_60m,256,paired_calibration_member,metric/the_pile_wikipedia_en_val_loss,0.49066055416736976,0.41024366624717623,0.012326960206654422,0.039699849077603266,0.22001602197299153
B1_Q_proxy,C1_domain,A8_A9_test_60m,256,paired_calibration_member,metric/the_pile_dm_mathematics_val_loss,0.7817698612493438,0.7285909883864088,-0.13148900980100497,-0.03550497211690673,0.022827019913023574
B1_Q_proxy,C1_domain,A8_A9_test_60m,256,paired_calibration_member,metric/the_pile_github_val_loss,0.6444646308981143,0.526934858228452,-0.15919509638400894,0.11785942946518713,0.6141865987640192
B1_Q_proxy,C1_domain,A8_A9_test_60m,256,paired_calibration_member,metric/the_pile_stackexchange_val_loss,0.5245465835330496,0.4428837150741831,-0.09770678503806679,0.11093308543884028,0.4802471961547264
B1_Q_proxy,C1_domain,A8_A9_test_60m,256,paired_calibration_member,metric/the_pile_gutenberg_pg_19_val_loss,0.3821776690140154,0.3198560653216599,-0.01956077195462164,0.014006850638286883,0.13165555619134814
B1_Q_proxy,C1_domain,A8_A9_test_60m,256,paired_calibration_member,metric/the_pile_pile_cc_val_loss,0.31415584725081136,0.25649714636618554,0.006942605795941855,-0.0020950288842229714,0.08582913710231173
B1_Q_proxy,C1_domain,A8_A9_test_60m,256,paired_calibration_member,metric/the_pile_ubuntu_irc_val_loss,0.7085089768352334,0.6354391998101176,-0.05569592463836623,-0.01684818454217507,0.1062700274662394
B1_Q_proxy,C1_domain,A8_A9_test_60m,256,paired_calibration_member,metric/the_pile_hackernews_val_loss,0.3083265643336622,0.2596362727427466,-0.009829711941641908,-0.001905637321483633,0.11232833600366215
B1_Q_proxy,C1_domain,A8_A9_test_60m,256,paired_calibration_member,metric/the_pile_pubmed_abstracts_val_loss,0.4926563822287113,0.39880333045351624,-0.043262509648952785,0.1888661313141745,0.3980079823758296
B1_Q_proxy,C1_domain,A8_A9_test_60m,256,paired_calibration_member,metric/the_pile_uspto_backgrounds_val_loss,0.4078818257261843,0.34143358821903386,-0.029626392989689925,0.10961765036873106,0.2843721389333943
B1_Q_proxy,C1_domain,A10_A11_test_1b,64,external_retrospective_evaluation,metric/the_pile_arxiv_val_loss,0.5490543798839762,0.5354847844689903,-0.5354847844689903,-26.38665375329861,0.3063186813186813
B1_Q_proxy,C1_domain,A10_A11_test_1b,64,external_retrospective_evaluation,metric/the_pile_freelaw_val_loss,1.019662690064866,1.0062679774378007,-1.0062679774378007,-53.164791855891714,0.22440476190476188
B1_Q_proxy,C1_domain,A10_A11_test_1b,64,external_retrospective_evaluation,metric/the_pile_pubmed_central_val_loss,0.5860687886578744,0.5754898254259212,-0.5754898254259212,-124.08259876911369,0.5603479853479854
B1_Q_proxy,C1_domain,A10_A11_test_1b,64,external_retrospective_evaluation,metric/the_pile_wikipedia_en_val_loss,1.0429611551084366,1.0324046114228558,-1.0324046114228558,-42.45284221240527,0.4005494505494505
B1_Q_proxy,C1_domain,A10_A11_test_1b,64,external_retrospective_evaluation,metric/the_pile_dm_mathematics_val_loss,0.3313046011584333,0.30167482722905853,-0.15235922750541245,-0.24208518169175508,0.1841575091575091
B1_Q_proxy,C1_domain,A10_A11_test_1b,64,external_retrospective_evaluation,metric/the_pile_github_val_loss,0.30906474675140166,0.25594888825780876,-0.1806532288943187,-5.629949778566169,0.5547619047619047
B1_Q_proxy,C1_domain,A10_A11_test_1b,64,external_retrospective_evaluation,metric/the_pile_stackexchange_val_loss,0.7167894180171843,0.695600792090012,-0.695600792090012,-29.782119461554345,0.433058608058608
B1_Q_proxy,C1_domain,A10_A11_test_1b,64,external_retrospective_evaluation,metric/the_pile_gutenberg_pg_19_val_loss,1.022122947004239,0.9935503814054862,-0.9935503814054862,-16.840960590964958,0.1624084249084249
B1_Q_proxy,C1_domain,A10_A11_test_1b,64,external_retrospective_evaluation,metric/the_pile_pile_cc_val_loss,0.9548105128311442,0.9496614157011387,-0.9496614157011387,-88.78762178039574,0.20380036630036627
B1_Q_proxy,C1_domain,A10_A11_test_1b,64,external_retrospective_evaluation,metric/the_pile_ubuntu_irc_val_loss,0.7901209447825052,0.6722257679838857,-0.6722257679838857,-2.4920653145223843,0.20650183150183146
B1_Q_proxy,C1_domain,A10_A11_test_1b,64,external_retrospective_evaluation,metric/the_pile_hackernews_val_loss,0.6423907428100966,0.6128008824237551,-0.6128008824237551,-9.646011112269688,0.23791208791208784
B1_Q_proxy,C1_domain,A10_A11_test_1b,64,external_retrospective_evaluation,metric/the_pile_pubmed_abstracts_val_loss,0.6959269587418164,0.6842346848235561,-0.6842346848235561,-36.868623570726776,0.3757783882783882
B1_Q_proxy,C1_domain,A10_A11_test_1b,64,external_retrospective_evaluation,metric/the_pile_uspto_backgrounds_val_loss,0.48498639650004494,0.4635548437027478,-0.4635548437027478,-10.921973723859072,0.17706043956043954
B1_Q_proxy,C1_domain,A12_A13_est_10b,63,provided_estimates_extrapolation_audit,metric/the_pile_arxiv_val_loss,0.4434025054481453,0.33994302831066947,0.2806661133709733,-1.102928163467972,0.10843894009216591
B1_Q_proxy,C1_domain,A12_A13_est_10b,63,provided_estimates_extrapolation_audit,metric/the_pile_freelaw_val_loss,0.556178469729372,0.4893276738557324,-0.4706928717655582,-2.2596546150311925,0.445084485407066
B1_Q_proxy,C1_domain,A12_A13_est_10b,63,provided_estimates_extrapolation_audit,metric/the_pile_pubmed_central_val_loss,0.4557548930945198,0.37611066078616456,0.34304411886089603,-2.3250758713782576,0.27923387096774194
B1_Q_proxy,C1_domain,A12_A13_est_10b,63,provided_estimates_extrapolation_audit,metric/the_pile_wikipedia_en_val_loss,0.873934746192047,0.8397537063725925,-0.8397537063725925,-13.386395775618258,-0.005256462570220174
B1_Q_proxy,C1_domain,A12_A13_est_10b,63,provided_estimates_extrapolation_audit,metric/the_pile_dm_mathematics_val_loss,0.5602518787282281,0.45400717104126237,0.3724752272442872,-0.7507336686802508,0.18437980030721968
B1_Q_proxy,C1_domain,A12_A13_est_10b,63,provided_estimates_extrapolation_audit,metric/the_pile_github_val_loss,1.9384938331254544,1.8797951753274735,1.8797951753274735,-49.528027600835635,0.48449500768049153
B1_Q_proxy,C1_domain,A12_A13_est_10b,63,provided_estimates_extrapolation_audit,metric/the_pile_stackexchange_val_loss,0.33022917287928577,0.25990901099601943,0.09061944190147807,-2.050481709528316,0.38028490167991025
B1_Q_proxy,C1_domain,A12_A13_est_10b,63,provided_estimates_extrapolation_audit,metric/the_pile_gutenberg_pg_19_val_loss,1.4667864649358613,1.4514251485367364,-1.4514251485367364,-46.04323330983108,0.1597542242703533
B1_Q_proxy,C1_domain,A12_A13_est_10b,63,provided_estimates_extrapolation_audit,metric/the_pile_pile_cc_val_loss,1.4209270609621214,1.404962330364031,-1.404962330364031,-44.67526170514133,-0.18625192012288788
B1_Q_proxy,C1_domain,A12_A13_est_10b,63,provided_estimates_extrapolation_audit,metric/the_pile_ubuntu_irc_val_loss,0.31936948962020834,0.25445379116382294,0.015518753415655904,-0.062301296957097296,0.040034562211981574
B1_Q_proxy,C1_domain,A12_A13_est_10b,63,provided_estimates_extrapolation_audit,metric/the_pile_hackernews_val_loss,1.405390172066517,1.3939277901927876,-1.3939277901927876,-66.01436841876675,-0.13772081413210446
B1_Q_proxy,C1_domain,A12_A13_est_10b,63,provided_estimates_extrapolation_audit,metric/the_pile_pubmed_abstracts_val_loss,0.6064040016644509,0.554301514461672,-0.554301514461672,-6.9673353802630995,0.4684619815668203
