mapping_scenario,cost_family,Lctx,budget_flops,candidate_count,Q_A_min_0_100,Q_A_median_0_100,Q_A_max_0_100,Q_B_min,Q_B_median,Q_B_max,N_B_min,N_B_median,N_B_max,D_B_min,D_B_median,D_B_max,loss_min,loss_median,loss_max,quality_cost_share_min,quality_cost_share_median,quality_cost_share_max,budget_active_rate
M2_interval_low,exponential,32768,1e+24,6,54.69684695534518,57.21373514416787,59.85412215681664,0.31337905258027526,0.4926686796948404,0.6807557012154007,11.965824999999997,11.965825000000002,11.965825000000002,299.8929999999996,299.89299999999986,299.89299999999986,2.1375753259346917,2.205709367038331,2.2706565745836675,0.00031499643225918277,0.0012634099205389117,0.0038193579668595406,0.0
M2_interval_low,exponential,131072,1e+19,6,54.69684695534518,57.21373514416787,59.85412215681664,0.31337905258027526,0.4926686796948404,0.6807557012154007,0.1128175107416915,0.11803641425967751,0.1306999028219664,2.0892789305208628,2.509345017391273,2.7161511315887976,3.6271237429065555,3.669217150462292,3.7236889241501028,0.012856043176046543,0.04682509016012469,0.12032604002125939,1.0
M2_interval_low,exponential,131072,1e+22,6,54.69684695534518,57.21373514416787,59.85412215681664,0.31337905258027526,0.4926686796948404,0.6807557012154007,3.5928466594550215,3.5984877416664443,3.6136653065002644,85.47886639440497,86.12307336747523,86.3641901124757,2.356608626189677,2.424392585715555,2.4892098702072607,0.0004087776059429943,0.0016358129885971212,0.004922910650414074,1.0
M2_interval_low,exponential,131072,1e+24,6,54.69684695534518,57.21373514416787,59.85412215681664,0.31337905258027526,0.4926686796948404,0.6807557012154007,11.965824999999997,11.965825000000002,11.965825000000002,299.8929999999996,299.89299999999986,299.89299999999986,2.1375753259346917,2.205709367038331,2.2706565745836675,0.00012277427371410675,0.0004927846438491131,0.001491839576179864,0.0
M2_interval_low,logarithmic,2048,1e+19,6,54.69684695534518,57.21373514416787,59.85412215681664,0.31337905258027526,0.4926686796948404,0.6807557012154007,0.4295188090687044,0.48817917163175223,0.5302253366047127,1.6333404825970537,1.898894061124445,2.3780426898472373,3.3959061873124505,3.432272933188607,3.452502490432013,0.34531444150202517,0.40723681934028555,0.4449039584410824,1.0
M2_interval_low,logarithmic,2048,1e+22,6,54.69684695534518,57.21373514416787,59.85412215681664,0.31337905258027526,0.4926686796948404,0.6807557012154007,8.374494941255092,8.505265538344641,8.607504583919427,172.72782645349562,176.4587261761025,181.39188453114642,2.2079076105888706,2.2751884182259907,2.3390497646654116,0.026339828787483494,0.038070745198794956,0.04704915756443372,1.0
M2_interval_low,logarithmic,2048,1e+24,6,54.69684695534518,57.21373514416787,59.85412215681664,0.31337905258027526,0.4926686796948404,0.6807557012154007,11.965824999999997,11.965825000000002,11.965825000000002,299.8929999999996,299.89299999999986,299.89299999999986,2.1375753259346917,2.205709367038331,2.2706565745836675,0.018581289662897026,0.027377294245457484,0.03429726052091457,0.0
M2_interval_low,logarithmic,4096,1e+19,6,54.69684695534518,57.21373514416787,59.85412215681664,0.31337905258027526,0.4926686796948404,0.6807557012154007,0.4124519299808697,0.4682561449483786,0.5082725497202619,1.615534453368772,1.876029162664861,2.344837738560671,3.407118243756296,3.443748203586006,3.4643904479724563,0.3404927664088716,0.4023553182740197,0.4400537921877953,1.0
M2_interval_low,logarithmic,4096,1e+22,6,54.69684695534518,57.21373514416787,59.85412215681664,0.31337905258027526,0.4926686796948404,0.6807557012154007,8.109408528706314,8.232576864583018,8.328925373263997,168.00934761712494,171.5418127345567,176.205946010404,2.2130521177365585,2.280349902134685,2.344233286640848,0.025586781135477292,0.03701084843729467,0.04576389589695387,1.0
M2_interval_low,logarithmic,4096,1e+24,6,54.69684695534518,57.21373514416787,59.85412215681664,0.31337905258027526,0.4926686796948404,0.6807557012154007,11.965824999999997,11.965825000000002,11.965825000000002,299.8929999999996,299.89299999999986,299.89299999999986,2.1375753259346917,2.205709367038331,2.2706565745836675,0.01748470619839148,0.025775698144881468,0.03230372020138771,0.0
M2_interval_low,logarithmic,8192,1e+19,6,54.69684695534518,57.21373514416787,59.85412215681664,0.31337905258027526,0.4926686796948404,0.6807557012154007,0.3830259273546753,0.43394790494013147,0.4704935518513123,1.5828525630806571,1.8341540459194254,2.2842521240783773,3.427997560026815,3.4651123138866113,3.4865131260632043,0.3316951583097207,0.39341434174224876,0.43115160522020557,1.0
M2_interval_low,logarithmic,8192,1e+22,6,54.69684695534518,57.21373514416787,59.85412215681664,0.31337905258027526,0.4926686796948404,0.6807557012154007,7.646024853270009,7.7563943095918715,7.842808552726775,159.66687432195815,162.86147257939209,167.06904841589778,2.2225969186463894,2.2899250305701147,2.3538477336966115,0.024260016606231623,0.03513957604202948,0.04349149805235534,1.0
M2_interval_low,logarithmic,8192,1e+24,6,54.69684695534518,57.21373514416787,59.85412215681664,0.31337905258027526,0.4926686796948404,0.6807557012154007,11.965824999999997,11.965825000000002,11.965825000000002,299.8929999999996,299.89299999999986,299.89299999999986,2.1375753259346917,2.205709367038331,2.2706565745836675,0.015638839413470423,0.023075792641590896,0.02893948475990029,0.0
M2_interval_low,logarithmic,32768,1e+19,6,54.69684695534518,57.21373514416787,59.85412215681664,0.31337905258027526,0.4926686796948404,0.6807557012154007,0.2780125104968901,0.3120329445714485,0.3365483299299318,1.4391009233296532,1.6514257542838613,2.023409607404717,3.524894134651903,3.5641684677183583,3.5889236610471666,0.29381834123252154,0.35438442114903057,0.3919952417802721,1.0
M2_interval_low,logarithmic,32768,1e+22,6,54.69684695534518,57.21373514416787,59.85412215681664,0.31337905258027526,0.4926686796948404,0.6807557012154007,5.9150004939314345,5.983111951289986,6.036632192054084,127.37984440042129,129.42335615449934,132.08880072414226,2.266328638605462,2.333778408366663,2.3978581989484993,0.019180551571005518,0.027929641966104396,0.034696866699339954,1.0
M2_interval_low,logarithmic,32768,1e+24,6,54.69684695534518,57.21373514416787,59.85412215681664,0.31337905258027526,0.4926686796948404,0.6807557012154007,11.965824999999997,11.965825000000002,11.965825000000002,299.8929999999996,299.89299999999986,299.89299999999986,2.1375753259346917,2.205709367038331,2.2706565745836675,0.009574278841663448,0.014170184492188518,0.017810410797262418,0.0
