task,branch,axis,fold,n_calibration_groups,n_calibration_rows,repetition,calibration_groups,model,intercept,slope,n,mae,rmse,r2,signed_error,spearman
B2,scale,none,0,4,588,12,cerebras_0.59B;cerebras_1.3B;cerebras_2.7B;cerebras_6.7B,raw,0.0,1.0,147,1.1791307491242855,1.2435146236239525,-6.247851054585563,-1.1791307491242855,0.9973233092669779
B2,scale,none,0,4,588,12,cerebras_0.59B;cerebras_1.3B;cerebras_2.7B;cerebras_6.7B,offset,1.1786051796514165,1.0,147,0.2651638087334012,0.3949424918383581,0.26890268317939936,-0.0005255694728692628,0.9973233092669779
B2,scale,none,0,4,588,12,cerebras_0.59B;cerebras_1.3B;cerebras_2.7B;cerebras_6.7B,affine,-3.560456334995214,3.1684856672337607,147,0.9852420226275125,1.0090367489437113,-3.7722307301828586,0.9776280310419553,0.9973233092669779
B2,scale,none,0,4,588,12,cerebras_0.59B;cerebras_1.3B;cerebras_2.7B;cerebras_6.7B,mean,3.3640295918367347,0.0,147,0.45160238095238103,0.645983478762228,-0.9559163987663457,-0.45160238095238103,
B2,scale,none,0,4,588,13,cerebras_0.59B;cerebras_13.0B;cerebras_2.7B;cerebras_6.7B,raw,0.0,1.0,147,1.1791307491242855,1.2435146236239525,-6.247851054585563,-1.1791307491242855,0.9973233092669779
B2,scale,none,0,4,588,13,cerebras_0.59B;cerebras_13.0B;cerebras_2.7B;cerebras_6.7B,offset,1.1782579670963411,1.0,147,0.2650433472347016,0.39494310651622855,0.2689004074572333,-0.0008727820279446905,0.9973233092669779
B2,scale,none,0,4,588,13,cerebras_0.59B;cerebras_13.0B;cerebras_2.7B;cerebras_6.7B,affine,-2.463370034828207,2.7005182208522642,147,0.8588172519254365,0.8866598322996739,-2.6848646040282875,0.8409175861888413,0.9973233092669779
B2,scale,none,0,4,588,13,cerebras_0.59B;cerebras_13.0B;cerebras_2.7B;cerebras_6.7B,mean,3.319739285714286,0.0,147,0.49589268707482986,0.6776868756632266,-1.1526113017808073,-0.49589268707482986,
B2,scale,none,0,4,588,14,cerebras_1.3B;cerebras_13.0B;cerebras_2.7B;cerebras_6.7B,raw,0.0,1.0,147,1.1791307491242855,1.2435146236239525,-6.247851054585563,-1.1791307491242855,0.9973233092669779
B2,scale,none,0,4,588,14,cerebras_1.3B;cerebras_13.0B;cerebras_2.7B;cerebras_6.7B,offset,1.1777156498544659,1.0,147,0.2648551963548673,0.3949446773184368,0.2688945918593951,-0.0014150992698199743,0.9973233092669779
B2,scale,none,0,4,588,14,cerebras_1.3B;cerebras_13.0B;cerebras_2.7B;cerebras_6.7B,affine,-5.0762092087266435,3.954783957318849,147,1.5349515612854245,1.5475678469275536,-10.22553018759558,1.5349515612854245,0.9973233092669779
B2,scale,none,0,4,588,14,cerebras_1.3B;cerebras_13.0B;cerebras_2.7B;cerebras_6.7B,mean,3.294257823129252,0.0,147,0.5213741496598638,0.6965493150419692,-1.2741086235541705,-0.5213741496598638,
B2,scale,none,1,1,147,0,cerebras_0.111B,raw,0.0,1.0,147,1.178743070680373,1.2431125542855472,-6.246487787535969,-1.178743070680373,0.9973176474145438
B2,scale,none,1,1,147,0,cerebras_0.111B,offset,1.1791307491242855,1.0,147,0.26625931773730693,0.39483382104363773,0.2689697417512742,0.000387678443912774,0.9973176474145438
B2,scale,none,1,1,147,0,cerebras_0.111B,affine,-14.359165889790287,6.8935290829547915,147,1.0889494356563036,1.089008351650603,-4.561207253131145,-1.0889494356563036,0.9973176474145438
B2,scale,none,1,1,147,0,cerebras_0.111B,mean,3.815631972789116,0.0,147,0.4006597389976401,0.49755398827519615,-0.160879343006872,0.18522380952380998,
B2,scale,none,1,1,147,1,cerebras_0.59B,raw,0.0,1.0,147,1.178743070680373,1.2431125542855472,-6.246487787535969,-1.178743070680373,0.9973176474145438
B2,scale,none,1,1,147,1,cerebras_0.59B,offset,1.1803562682244204,1.0,147,0.2667011715625256,0.39483692627673467,0.2689582430996479,0.0016131975440476388,0.9973176474145438
B2,scale,none,1,1,147,1,cerebras_0.59B,affine,-12.482323817431876,6.907824000175832,147,0.8229389862543246,0.8230176072861198,-2.1763248518981766,0.8229389862543246,0.9973176474145438
B2,scale,none,1,1,147,1,cerebras_0.59B,mean,3.4929979591836733,0.0,147,0.2811142162987644,0.4818025278262842,-0.08854104206085589,-0.13741020408163282,
B2,scale,none,1,1,147,2,cerebras_1.3B,raw,0.0,1.0,147,1.178743070680373,1.2431125542855472,-6.246487787535969,-1.178743070680373,0.9973176474145438
B2,scale,none,1,1,147,2,cerebras_1.3B,offset,1.178186999256919,1.0,147,0.265919054179685,0.39483402229388925,0.2689689965260528,-0.0005560714234537856,0.9973176474145438
B2,scale,none,1,1,147,2,cerebras_1.3B,affine,-11.949319570661741,6.932303721077938,147,1.4159593102363737,1.4160071683274889,-8.402374895099344,1.4159593102363737,0.9973176474145438
B2,scale,none,1,1,147,2,cerebras_1.3B,mean,3.3910721088435376,0.0,147,0.29132856680086994,0.520128694248088,-0.26861045598685585,-0.23933605442176853,
B2,scale,none,1,1,147,3,cerebras_13.0B,raw,0.0,1.0,147,1.178743070680373,1.2431125542855472,-6.246487787535969,-1.178743070680373,0.9973176474145438
B2,scale,none,1,1,147,3,cerebras_13.0B,offset,1.1767981490366177,1.0,147,0.26541831226352186,0.3948384209591866,0.26895270827105844,-0.0019449216437550617,0.9973176474145438
B2,scale,none,1,1,147,3,cerebras_13.0B,affine,-10.813624346848698,6.885988677999565,147,2.4381055596726022,2.4381319078888914,-26.875396659458023,2.4381055596726022,0.9973176474145438
B2,scale,none,1,1,147,3,cerebras_13.0B,mean,3.213910884353741,0.0,147,0.416497278911565,0.6218698376467372,-0.813450249151235,-0.416497278911565,
B2,scale,none,1,1,147,4,cerebras_2.7B,raw,0.0,1.0,147,1.178743070680373,1.2431125542855472,-6.246487787535969,-1.178743070680373,0.9973176474145438
B2,scale,none,1,1,147,4,cerebras_2.7B,offset,1.1780406933479386,1.0,147,0.2658663044301886,0.3948342554531719,0.26896813314192136,-0.0007023773324341676,0.9973176474145438
B2,scale,none,1,1,147,4,cerebras_2.7B,affine,-11.450558234467769,6.896670426849447,147,1.827359742836546,1.8273948748632227,-14.659268286201161,1.827359742836546,0.9973176474145438
B2,scale,none,1,1,147,4,cerebras_2.7B,mean,3.3196897959183675,0.0,147,0.3226080799666804,0.5565950192382145,-0.4527312909915191,-0.31071836734693853,
B2,scale,none,1,1,147,5,cerebras_6.7B,raw,0.0,1.0,147,1.178743070680373,1.2431125542855472,-6.246487787535969,-1.178743070680373,0.9973176474145438
B2,scale,none,1,1,147,5,cerebras_6.7B,offset,1.1778367577763875,1.0,147,0.2657927766390852,0.39483467090470087,0.2689665947320069,-0.0009063129039852296,0.9973176474145438
B2,scale,none,1,1,147,5,cerebras_6.7B,affine,-11.109548534172474,6.922996622167076,147,2.2329124572126444,2.232942142453763,-22.38092023258579,2.2329124572126444,0.9973176474145438
B2,scale,none,1,1,147,5,cerebras_6.7B,mean,3.2523585034013602,0.0,147,0.3780496598639459,0.5968028627254452,-0.6701999067118767,-0.3780496598639459,
B2,scale,none,1,2,294,0,cerebras_0.111B;cerebras_0.59B,raw,0.0,1.0,147,1.178743070680373,1.2431125542855472,-6.246487787535969,-1.178743070680373,0.9973176474145438
B2,scale,none,1,2,294,0,cerebras_0.111B;cerebras_0.59B,offset,1.179743508674353,1.0,147,0.2664802446499163,0.39483489818090206,0.26896575313143156,0.0010004379939803514,0.9973176474145438
B2,scale,none,1,2,294,0,cerebras_0.111B;cerebras_0.59B,affine,-0.9456555803750031,1.8588958232622763,147,0.2211311198986157,0.3378470662624042,0.4647619697291049,-0.01867374299625464,0.9973176474145438
B2,scale,none,1,2,294,0,cerebras_0.111B;cerebras_0.59B,mean,3.6543149659863956,0.0,147,0.31978042945069224,0.46241069067484425,-0.002680091709131416,0.023906802721089488,
B2,scale,none,1,2,294,1,cerebras_0.111B;cerebras_1.3B,raw,0.0,1.0,147,1.178743070680373,1.2431125542855472,-6.246487787535969,-1.178743070680373,0.9973176474145438
B2,scale,none,1,2,294,1,cerebras_0.111B;cerebras_1.3B,offset,1.1786588741906023,1.0,147,0.26608918595849596,0.39483363969448243,0.2689704132828519,-8.419648977043331e-05,0.9973176474145438
B2,scale,none,1,2,294,1,cerebras_0.111B;cerebras_1.3B,affine,-0.12970943266226076,1.5396015977863409,147,0.2470829206484166,0.3589980246215972,0.3956468674815413,0.014469897853193824,0.9973176474145438
B2,scale,none,1,2,294,1,cerebras_0.111B;cerebras_1.3B,mean,3.603352040816327,0.0,147,0.3019553866444538,0.46258420357380936,-0.0034327151856314853,-0.02705612244897924,
B2,scale,none,1,2,294,2,cerebras_0.111B;cerebras_13.0B,raw,0.0,1.0,147,1.178743070680373,1.2431125542855472,-6.246487787535969,-1.178743070680373,0.9973176474145438
B2,scale,none,1,2,294,2,cerebras_0.111B;cerebras_13.0B,offset,1.1779644490804515,1.0,147,0.26583881500041434,0.39483439844691764,0.2689676036387064,-0.0007786215999212647,0.9973176474145438
B2,scale,none,1,2,294,2,cerebras_0.111B;cerebras_13.0B,affine,0.5144969206249317,1.2839205523941228,147,0.2652233467806368,0.3771698839726953,0.3329157667610735,0.0318319573166615,0.9973176474145438
B2,scale,none,1,2,294,2,cerebras_0.111B;cerebras_13.0B,mean,3.514771428571429,0.0,147,0.2826831875607387,0.47605038183442666,-0.06270444080576953,-0.11563673469387702,
B2,scale,none,1,2,294,3,cerebras_0.111B;cerebras_2.7B,raw,0.0,1.0,147,1.178743070680373,1.2431125542855472,-6.246487787535969,-1.178743070680373,0.9973176474145438
B2,scale,none,1,2,294,3,cerebras_0.111B;cerebras_2.7B,offset,1.1785857212361122,1.0,147,0.2660628110837478,0.3948336620707397,0.26897033042412377,-0.00015734944426060008,0.9973176474145438
B2,scale,none,1,2,294,3,cerebras_0.111B;cerebras_2.7B,affine,0.21199652550082293,1.4045871853081158,147,0.2571410880394515,0.3686055290417277,0.3628666323675309,0.025165733947549392,0.9973176474145438
B2,scale,none,1,2,294,3,cerebras_0.111B;cerebras_2.7B,mean,3.5676608843537414,0.0,147,0.2923369452542921,0.4660357632680641,-0.018462752751364775,-0.06274727891156474,
B2,scale,none,1,2,294,4,cerebras_0.111B;cerebras_6.7B,raw,0.0,1.0,147,1.178743070680373,1.2431125542855472,-6.246487787535969,-1.178743070680373,0.9973176474145438
B2,scale,none,1,2,294,4,cerebras_0.111B;cerebras_6.7B,offset,1.1784837534503365,1.0,147,0.26602604718819606,0.3948337158738717,0.26897013119243585,-0.00025931723003619155,0.9973176474145438
B2,scale,none,1,2,294,4,cerebras_0.111B;cerebras_6.7B,affine,0.4250439645255035,1.319862498585277,147,0.2630747285565907,0.374661096578811,0.3417606221385251,0.03049661605365184,0.9973176474145438
B2,scale,none,1,2,294,4,cerebras_0.111B;cerebras_6.7B,mean,3.533995238095238,0.0,147,0.2853298671849692,0.47174947140817286,-0.04358902741277859,-0.09641292517006793,
B2,scale,none,1,2,294,5,cerebras_0.59B;cerebras_1.3B,raw,0.0,1.0,147,1.178743070680373,1.2431125542855472,-6.246487787535969,-1.178743070680373,0.9973176474145438
B2,scale,none,1,2,294,5,cerebras_0.59B;cerebras_1.3B,offset,1.1792716337406697,1.0,147,0.2663101128711053,0.3948339845102651,0.2689691364380049,0.0005285630602969266,0.9973176474145438
B2,scale,none,1,2,294,5,cerebras_0.59B;cerebras_1.3B,affine,-7.455634264946486,4.816088724806848,147,0.722609942258071,0.7347624352206492,-1.5316318421167678,0.7213941811890426,0.9973176474145438
B2,scale,none,1,2,294,5,cerebras_0.59B;cerebras_1.3B,mean,3.4420350340136054,0.0,147,0.28148349993058447,0.4987349470992777,-0.1663966445733127,-0.18837312925170072,
B2,scale,none,1,2,294,6,cerebras_0.59B;cerebras_13.0B,raw,0.0,1.0,147,1.178743070680373,1.2431125542855472,-6.246487787535969,-1.178743070680373,0.9973176474145438
B2,scale,none,1,2,294,6,cerebras_0.59B;cerebras_13.0B,offset,1.178577208630519,1.0,147,0.2660597419130238,0.3948336655549563,0.2689703175221555,-0.0001658620498536873,0.9973176474145438
B2,scale,none,1,2,294,6,cerebras_0.59B;cerebras_13.0B,affine,-1.29627798954612,2.137928699250844,147,0.40535381635661427,0.4479254434714843,0.05915490650129529,0.3147990095773803,0.9973176474145438
B2,scale,none,1,2,294,6,cerebras_0.59B;cerebras_13.0B,mean,3.3534544217687077,0.0,147,0.3049650515988708,0.5384751494386775,-0.35968401129173433,-0.2769537414965984,
B2,scale,none,1,2,294,7,cerebras_0.59B;cerebras_2.7B,raw,0.0,1.0,147,1.178743070680373,1.2431125542855472,-6.246487787535969,-1.178743070680373,0.9973176474145438
B2,scale,none,1,2,294,7,cerebras_0.59B;cerebras_2.7B,offset,1.1791984807861795,1.0,147,0.2662837379963571,0.39483389335733066,0.2689694739753157,0.00045541010580673567,0.9973176474145438
B2,scale,none,1,2,294,7,cerebras_0.59B;cerebras_2.7B,affine,-3.8391642934907577,3.253271286897851,147,0.5366690435937502,0.5620837130988474,-0.4815239019680324,0.5063591940402615,0.9973176474145438
B2,scale,none,1,2,294,7,cerebras_0.59B;cerebras_2.7B,mean,3.4063438775510204,0.0,147,0.2872955921143968,0.5132805429457602,-0.23542465182623262,-0.22406428571428574,
B2,scale,none,1,2,294,8,cerebras_0.59B;cerebras_6.7B,raw,0.0,1.0,147,1.178743070680373,1.2431125542855472,-6.246487787535969,-1.178743070680373,0.9973176474145438
B2,scale,none,1,2,294,8,cerebras_0.59B;cerebras_6.7B,offset,1.179096513000404,1.0,147,0.2662469741008055,0.39483378891226756,0.26896986073299056,0.0003534423200313617,0.9973176474145438
B2,scale,none,1,2,294,8,cerebras_0.59B;cerebras_6.7B,affine,-1.9581560238559756,2.430196336291038,147,0.4390210524289324,0.4753490988622421,-0.05957574843107083,0.36946333869125214,0.9973176474145438
B2,scale,none,1,2,294,8,cerebras_0.59B;cerebras_6.7B,mean,3.372678231292517,0.0,147,0.29735274654079313,0.5288448066008966,-0.3114844553037244,-0.25772993197278893,
B2,scale,none,1,2,294,9,cerebras_1.3B;cerebras_13.0B,raw,0.0,1.0,147,1.178743070680373,1.2431125542855472,-6.246487787535969,-1.178743070680373,0.9973176474145438
B2,scale,none,1,2,294,9,cerebras_1.3B;cerebras_13.0B,offset,1.1774925741467683,1.0,147,0.26566868322160336,0.3948356109660374,0.2689631136949615,-0.001250496533604448,0.9973176474145438
B2,scale,none,1,2,294,9,cerebras_1.3B;cerebras_13.0B,affine,-3.4470006648394236,3.1762332159916333,147,0.7268241088966049,0.7521206886237524,-1.652660861931495,0.7096512734507385,0.9973176474145438
B2,scale,none,1,2,294,9,cerebras_1.3B;cerebras_13.0B,mean,3.3024914965986394,0.0,147,0.3333779513165811,0.5663757162094957,-0.5042357585762494,-0.3279166666666667,
B2,scale,none,1,2,294,10,cerebras_1.3B;cerebras_2.7B,raw,0.0,1.0,147,1.178743070680373,1.2431125542855472,-6.246487787535969,-1.178743070680373,0.9973176474145438
B2,scale,none,1,2,294,10,cerebras_1.3B;cerebras_2.7B,offset,1.1781138463024288,1.0,147,0.26589267930493676,0.3948341320968354,0.26896858992801653,-0.0006292243779440008,0.9973176474145438
B2,scale,none,1,2,294,10,cerebras_1.3B;cerebras_2.7B,affine,-8.861698099488539,5.611199019983211,147,1.2646745020857806,1.2676324453311927,-6.535175169631624,1.2646745020857806,0.9973176474145438
B2,scale,none,1,2,294,10,cerebras_1.3B;cerebras_2.7B,mean,3.355380952380952,0.0,147,0.304126530612245,0.537486816918209,-0.35469738680305074,-0.275027210884354,
B2,scale,none,1,2,294,11,cerebras_1.3B;cerebras_6.7B,raw,0.0,1.0,147,1.178743070680373,1.2431125542855472,-6.246487787535969,-1.178743070680373,0.9973176474145438
B2,scale,none,1,2,294,11,cerebras_1.3B;cerebras_6.7B,offset,1.1780118785166533,1.0,147,0.2658559154093851,0.39483430776380585,0.26896793943662667,-0.0007311921637193747,0.9973176474145438
B2,scale,none,1,2,294,11,cerebras_1.3B;cerebras_6.7B,affine,-4.973146038342689,3.8694071379683748,147,0.8870194868099923,0.9059246669282689,-2.8484941408574875,0.8829362075480425,0.9973176474145438
B2,scale,none,1,2,294,11,cerebras_1.3B;cerebras_6.7B,mean,3.321715306122449,0.0,147,0.32140930862140776,0.5554668232082469,-0.44684800221133725,-0.3086928571428572,
B2,scale,none,1,2,294,12,cerebras_13.0B;cerebras_2.7B,raw,0.0,1.0,147,1.178743070680373,1.2431125542855472,-6.246487787535969,-1.178743070680373,0.9973176474145438
B2,scale,none,1,2,294,12,cerebras_13.0B;cerebras_2.7B,offset,1.1774194211922784,1.0,147,0.26564230834685537,0.39483584942772204,0.2689622306725835,-0.0013236494880943489,0.9973176474145438
B2,scale,none,1,2,294,12,cerebras_13.0B;cerebras_2.7B,affine,-6.4826274655331115,4.666180167184495,147,1.3268754027999379,1.3352745459578248,-7.360799334745073,1.3268754027999379,0.9973176474145438
B2,scale,none,1,2,294,12,cerebras_13.0B;cerebras_2.7B,mean,3.2668003401360544,0.0,147,0.3638472974223703,0.5877608022612895,-0.6199734578369753,-0.3636078231292517,
B2,scale,none,1,2,294,13,cerebras_13.0B;cerebras_6.7B,raw,0.0,1.0,147,1.178743070680373,1.2431125542855472,-6.246487787535969,-1.178743070680373,0.9973176474145438
B2,scale,none,1,2,294,13,cerebras_13.0B;cerebras_6.7B,offset,1.1773174534065025,1.0,147,0.26560554445130347,0.3948362044316036,0.26896091609406836,-0.0014256172738702302,0.9973176474145438
B2,scale,none,1,2,294,13,cerebras_13.0B;cerebras_6.7B,affine,-10.087296522467835,6.479384915214195,147,2.1675771323188884,2.16778307041247,-21.036280927577796,2.1675771323188884,0.9973176474145438
B2,scale,none,1,2,294,13,cerebras_13.0B;cerebras_6.7B,mean,3.233134693877551,0.0,147,0.397273469387755,0.6091619826560296,-0.740092129780298,-0.397273469387755,
B2,scale,none,1,2,294,14,cerebras_2.7B;cerebras_6.7B,raw,0.0,1.0,147,1.178743070680373,1.2431125542855472,-6.246487787535969,-1.178743070680373,0.9973176474145438
B2,scale,none,1,2,294,14,cerebras_2.7B;cerebras_6.7B,offset,1.1779387255621632,1.0,147,0.2658295405346369,0.3948344500121699,0.2689674126934771,-0.0008043451182095415,0.9973176474145438
B2,scale,none,1,2,294,14,cerebras_2.7B;cerebras_6.7B,affine,-8.781453710049448,5.724378017021969,147,1.62239588777857,1.6243199716099037,-11.372282506156575,1.62239588777857,0.9973176474145438
B2,scale,none,1,2,294,14,cerebras_2.7B;cerebras_6.7B,mean,3.2860241496598643,0.0,147,0.34628319450229034,0.576066368104435,-0.5561508766230712,-0.34438401360544174,
B2,scale,none,1,4,588,0,cerebras_0.111B;cerebras_0.59B;cerebras_1.3B;cerebras_13.0B,raw,0.0,1.0,147,1.178743070680373,1.2431125542855472,-6.246487787535969,-1.178743070680373,0.9973176474145438
B2,scale,none,1,4,588,0,cerebras_0.111B;cerebras_0.59B;cerebras_1.3B;cerebras_13.0B,offset,1.1786180414105605,1.0,147,0.2660744639357598,0.3948336505133039,0.2689703732210238,-0.0001250292698122899,0.9973176474145438
B2,scale,none,1,4,588,0,cerebras_0.111B;cerebras_0.59B;cerebras_1.3B;cerebras_13.0B,affine,-0.0007226286832220374,1.5128047068406052,147,0.27583222643546906,0.3687913353261502,0.3622241394493453,0.07775969971076713,0.9973176474145438
B2,scale,none,1,4,588,0,cerebras_0.111B;cerebras_0.59B;cerebras_1.3B;cerebras_13.0B,mean,3.4784032312925173,0.0,147,0.280692582951548,0.4861662380072207,-0.1083482792597299,-0.15200493197278886,
B2,scale,none,1,4,588,1,cerebras_0.111B;cerebras_0.59B;cerebras_1.3B;cerebras_2.7B,raw,0.0,1.0,147,1.178743070680373,1.2431125542855472,-6.246487787535969,-1.178743070680373,0.9973176474145438
B2,scale,none,1,4,588,1,cerebras_0.111B;cerebras_0.59B;cerebras_1.3B;cerebras_2.7B,offset,1.178928677488391,1.0,147,0.2661864619774265,0.3948336743430462,0.268970284980074,0.00018560680801816325,0.9973176474145438
B2,scale,none,1,4,588,1,cerebras_0.111B;cerebras_0.59B;cerebras_1.3B;cerebras_2.7B,affine,-0.35391261191008194,1.6590260038092284,147,0.2720264059729564,0.36041148891502695,0.3908785223901563,0.08305536605437579,0.9973176474145438
B2,scale,none,1,4,588,1,cerebras_0.111B;cerebras_0.59B;cerebras_1.3B;cerebras_2.7B,mean,3.5048479591836736,0.0,147,0.28183422879355824,0.4785577044443674,-0.07392829420641744,-0.1255602040816325,
B2,scale,none,1,4,588,2,cerebras_0.111B;cerebras_0.59B;cerebras_1.3B;cerebras_6.7B,raw,0.0,1.0,147,1.178743070680373,1.2431125542855472,-6.246487787535969,-1.178743070680373,0.9973176474145438
B2,scale,none,1,4,588,2,cerebras_0.111B;cerebras_0.59B;cerebras_1.3B;cerebras_6.7B,offset,1.178877693595503,1.0,147,0.26616808002965064,0.39483365366781076,0.2689703615399627,0.0001346229151302225,0.9973176474145438
B2,scale,none,1,4,588,2,cerebras_0.111B;cerebras_0.59B;cerebras_1.3B;cerebras_6.7B,affine,-0.11976835074424175,1.562394433722777,147,0.27490686168004563,0.3660935701507148,0.37152086758374636,0.08029137999758894,0.9973176474145438
B2,scale,none,1,4,588,2,cerebras_0.111B;cerebras_0.59B;cerebras_1.3B;cerebras_6.7B,mean,3.4880151360544223,0.0,147,0.28094473251885793,0.4832472305480094,-0.09507889062817121,-0.14239302721088387,
B2,scale,none,1,4,588,3,cerebras_0.111B;cerebras_0.59B;cerebras_13.0B;cerebras_2.7B,raw,0.0,1.0,147,1.178743070680373,1.2431125542855472,-6.246487787535969,-1.178743070680373,0.9973176474145438
B2,scale,none,1,4,588,3,cerebras_0.111B;cerebras_0.59B;cerebras_13.0B;cerebras_2.7B,offset,1.1785814649333155,1.0,147,0.26606127649838573,0.39483366378990653,0.2689703240580913,-0.00016160574705726454,0.9973176474145438
